Spectrum	Date	Time	H2O% 191C	CO ppm 191C (1of2)	CO% 191C (2of2)	CO2% 191C	Temp (C)	Pressure (Atm)	H2O% 191C resid	CO ppm 191C (1of2) resid	CO% 191C (2of2) resid	CO2% 191C resid	Igram DC	Igram PP	phase Angle	laser PP	laser DC	Bad Scan counter	Centerburst Location	Linearizer Check	SNR 2500	sBeam @ 2500	
N/A	12/19/2016	20:50:13.669	0.062528	9086.311001	1.045571	0.451134	190.282867	1.010807	0.029803	143.387592	0.012645	0.824294	2.103705	7.163618	86.117645	4.862745	-5.098039	1.000000	1126.500610	0.003089	1554.745483	0.739116
N/A	12/19/2016	20:50:33.275	0.059829	9054.067921	1.040493	0.438157	190.323029	1.010827	0.028026	144.546234	0.012672	0.826021	2.100659	7.162163	87.529411	4.784314	-5.098039	1.000000	1126.578979	0.003344	2001.937256	0.739117
N/A	12/19/2016	20:50:52.898	0.056911	9077.314234	1.040270	0.438766	190.317673	1.010844	0.028968	144.616677	0.012755	0.824348	2.100586	7.161591	87.529411	4.745098	-5.098039	1.000000	1126.570312	0.003252	1785.693848	0.738824
N/A	12/19/2016	20:51:12.521	0.060923	9078.263483	1.047383	0.425069	190.317673	1.010912	0.029667	143.767755	0.012858	0.825298	2.101738	7.162205	86.823532	4.862745	-5.098039	1.000000	1126.560913	0.003204	1468.971313	0.739251
N/A	12/19/2016	20:51:32.144	0.064175	9016.240937	1.042295	0.439893	190.269470	1.010827	0.028175	143.943804	0.012780	0.823371	2.097496	7.160408	86.823532	4.784314	-5.098039	1.000000	1126.599976	0.003219	1691.398071	0.738398
N/A	12/19/2016	20:51:51.769	0.059443	9054.731326	1.041334	0.440750	190.242706	1.010844	0.028752	146.036176	0.012789	0.821867	2.098915	7.161253	86.117645	4.862745	-5.098039	1.000000	1126.595703	0.003234	1256.114990	0.738393
N/A	12/19/2016	20:52:11.429	0.064803	9077.848756	1.042782	0.450998	190.186203	1.010813	0.030316	143.416973	0.012765	0.824235	2.101868	7.162966	87.529411	4.823529	-5.098039	1.000000	1126.564087	0.003358	1107.634033	0.738520
N/A	12/19/2016	20:52:31.016	0.062102	9069.753626	1.044166	0.437383	190.243301	1.010897	0.029665	146.204542	0.012719	0.824089	2.101507	7.163136	86.823532	4.862745	-5.098039	1.000000	1126.527588	0.003240	1329.174683	0.739435
N/A	12/19/2016	20:52:50.677	0.057416	9021.517454	1.041456	0.448456	190.231995	1.010845	0.029122	143.901395	0.012684	0.823764	2.098797	7.162159	86.823532	4.823529	-5.098039	1.000000	1126.490479	0.003331	1453.131836	0.738397
N/A	12/19/2016	20:53:10.265	0.058883	9041.929561	1.040190	0.457639	190.203720	1.010861	0.029098	146.172154	0.012628	0.820063	2.097939	7.161854	86.823532	4.823529	-5.098039	1.000000	1126.559937	0.003269	1170.183472	0.738454
N/A	12/19/2016	20:53:29.888	0.056274	9010.833121	1.040194	0.450561	190.237350	1.010861	0.028198	143.726984	0.012690	0.822852	2.097462	7.161552	86.823532	4.784314	-5.098039	1.000000	1126.497925	0.003314	1785.695068	0.738532
N/A	12/19/2016	20:53:49.512	0.064851	9017.822345	1.042197	0.450341	190.262512	1.010861	0.028925	143.801385	0.012684	0.823061	2.094878	7.160933	86.823532	4.862745	-5.098039	1.000000	1126.577271	0.003398	2443.182617	0.738261
N/A	12/19/2016	20:54:09.135	0.058743	9054.682874	1.042473	0.434187	190.285538	1.010979	0.026812	145.084383	0.012605	0.824268	2.101936	7.163761	86.823532	4.862745	-5.098039	1.000000	1126.499878	0.003346	1851.975220	0.738816
N/A	12/19/2016	20:54:28.760	0.054695	9070.851661	1.041451	0.452989	190.226639	1.010878	0.028437	144.917886	0.012697	0.822796	2.100917	7.163254	87.529411	4.823529	-5.098039	1.000000	1126.530884	0.003323	1659.807007	0.738924
N/A	12/19/2016	20:54:48.384	0.059973	9033.954427	1.041067	0.444195	190.248062	1.010912	0.027662	142.952774	0.012785	0.820252	2.098274	7.162189	86.823532	4.823529	-5.098039	1.000000	1126.544312	0.003338	1319.607056	0.738140
N/A	12/19/2016	20:55:08.007	0.060583	9044.693006	1.039406	0.445485	190.253418	1.010912	0.027623	143.883549	0.012688	0.821645	2.099256	7.162745	87.529411	4.823529	-5.137255	1.000000	1126.502441	0.003372	1364.165405	0.738576
N/A	12/19/2016	20:55:27.630	0.068530	9047.544286	1.041350	0.444442	190.248062	1.010929	0.028095	145.442867	0.012762	0.822824	2.097363	7.161888	87.529411	4.745098	-5.098039	1.000000	1126.546143	0.003122	1564.255493	0.738232
N/A	12/19/2016	20:55:47.233	0.061076	9051.654545	1.041635	0.450507	190.189148	1.010861	0.027375	144.432278	0.012748	0.823243	2.099396	7.163588	86.823532	4.862745	-5.098039	1.000000	1126.624756	0.003199	1639.951660	0.738652
N/A	12/19/2016	20:56:06.875	0.064053	9105.245302	1.044929	0.444679	190.231995	1.010895	0.027331	145.977349	0.012796	0.821667	2.103452	7.164856	87.529411	4.784314	-5.098039	1.000000	1126.426392	0.003155	1476.711060	0.739529
N/A	12/19/2016	20:56:26.501	0.066747	9055.970615	1.041727	0.451803	190.290894	1.010844	0.027335	144.339011	0.012688	0.820994	2.101235	7.163631	87.529411	4.745098	-5.098039	1.000000	1126.554443	0.003283	1781.752808	0.739058
N/A	12/19/2016	20:56:46.118	0.067797	9047.352914	1.042939	0.439155	190.317673	1.010827	0.028027	143.572882	0.012673	0.824455	2.100994	7.163147	87.529411	4.745098	-5.098039	1.000000	1126.777954	0.003322	1872.871338	0.738514
N/A	12/19/2016	20:57:05.758	0.056647	9076.048016	1.043763	0.454958	190.253418	1.010844	0.027212	143.960501	0.012933	0.822650	2.100822	7.162842	87.529411	4.784314	-5.098039	1.000000	1126.491699	0.003270	1713.797729	0.738554
N/A	12/19/2016	20:57:25.351	0.062334	9055.341264	1.041921	0.433492	190.333740	1.010861	0.028058	146.976018	0.012696	0.822359	2.099976	7.162439	86.823532	4.862745	-5.098039	1.000000	1126.540283	0.003194	1609.977417	0.738669
N/A	12/19/2016	20:57:44.972	0.061299	9028.204088	1.042602	0.438016	190.301605	1.010844	0.027081	143.709550	0.012801	0.822743	2.101537	7.163877	86.823532	4.862745	-5.098039	1.000000	1126.550537	0.003248	1809.205811	0.739011
N/A	12/19/2016	20:58:04.631	0.064767	9052.339336	1.041333	0.446086	190.274826	1.010861	0.027753	145.512846	0.012758	0.821309	2.101439	7.164021	87.529411	4.784314	-5.098039	1.000000	1126.489990	0.003216	1225.557251	0.738667
N/A	12/19/2016	20:58:24.282	0.060495	9071.959881	1.041848	0.442321	190.167725	1.010895	0.027874	144.669463	0.012877	0.820127	2.098322	7.162912	87.529411	4.784314	-5.098039	1.000000	1126.604980	0.003263	1357.265869	0.738499
N/A	12/19/2016	20:58:43.841	0.067348	9061.984966	1.043684	0.451008	190.189148	1.010945	0.028050	143.162298	0.012885	0.821018	2.096472	7.162518	86.117645	4.862745	-5.098039	1.000000	1126.497070	0.003334	1308.018433	0.738657
N/A	12/19/2016	20:59:03.468	0.068414	9025.377561	1.041663	0.444103	190.198074	1.010861	0.026724	145.602695	0.012855	0.819899	2.098218	7.163160	86.823532	4.862745	-5.098039	1.000000	1126.560425	0.003359	1920.727783	0.738527
N/A	12/19/2016	20:59:23.105	0.057014	9055.599681	1.040952	0.439877	190.183792	1.010962	0.027375	144.636316	0.012706	0.821973	2.099586	7.163876	86.823532	4.784314	-5.098039	1.000000	1126.594482	0.003246	1603.914062	0.739069
N/A	12/19/2016	20:59:42.797	0.061099	9080.280268	1.046343	0.430844	190.160767	1.010925	0.026927	145.556015	0.012890	0.823633	2.104122	7.165859	87.529411	4.784314	-5.098039	1.000000	1126.475342	0.003361	1540.115479	0.739127
N/A	12/19/2016	21:00:02.358	0.065090	9052.515689	1.041065	0.431787	190.260254	1.010897	0.027195	146.192707	0.012507	0.823930	2.102199	7.165348	87.529411	4.823529	-5.098039	1.000000	1126.517334	0.003254	1173.306885	0.739322
N/A	12/19/2016	21:00:21.960	0.071770	9086.253738	1.046423	0.439957	190.191284	1.010909	0.027042	144.639997	0.012687	0.825188	2.104188	7.166063	86.823532	4.823529	-5.098039	1.000000	1126.632568	0.003354	1658.978394	0.739208
N/A	12/19/2016	21:00:41.600	0.063442	9086.942672	1.044058	0.453273	190.258759	1.010929	0.026969	145.181055	0.012775	0.820825	2.101633	7.164591	87.529411	4.745098	-5.098039	1.000000	1126.509766	0.003256	1447.529053	0.739057
N/A	12/19/2016	21:01:01.271	0.079757	9062.203553	1.045033	0.451073	190.312317	1.010962	0.027659	146.338314	0.012790	0.823047	2.097673	7.163616	87.529411	4.784314	-5.098039	1.000000	1126.557495	0.003357	1494.894653	0.738359
N/A	12/19/2016	21:01:20.847	0.055135	9095.800546	1.046469	0.443283	190.311127	1.010968	0.026705	144.672123	0.012948	0.821418	2.103375	7.165689	87.529411	4.784314	-5.098039	1.000000	1126.533325	0.003206	1789.531372	0.738775
N/A	12/19/2016	21:01:40.472	0.061049	9073.294825	1.044318	0.445517	190.293045	1.010925	0.027086	145.969288	0.012887	0.821428	2.101572	7.164680	87.529411	4.745098	-5.098039	1.000000	1126.607544	0.003311	1444.050293	0.738962
N/A	12/19/2016	21:02:00.098	0.054565	9042.484657	1.042355	0.459262	190.242706	1.010962	0.027132	145.148487	0.012582	0.823355	2.098791	7.163456	86.823532	4.823529	-5.098039	1.000000	1126.536987	0.003205	1514.743530	0.738908
N/A	12/19/2016	21:02:19.701	0.056545	9028.933835	1.043342	0.430362	190.296249	1.010945	0.026916	142.767076	0.012888	0.822382	2.098933	7.163403	86.823532	4.862745	-5.098039	1.000000	1126.485962	0.003234	1347.412231	0.739010
N/A	12/19/2016	21:02:39.326	0.060171	9098.777575	1.046358	0.433917	190.258759	1.010929	0.027525	145.779540	0.012948	0.823659	2.102175	7.164883	86.823532	4.823529	-5.098039	1.000000	1126.472046	0.003291	1578.686890	0.739008
N/A	12/19/2016	21:02:58.949	0.059374	9053.709462	1.041146	0.419664	190.253418	1.010979	0.027393	144.470012	0.012646	0.822405	2.103134	7.164867	87.529411	4.784314	-5.098039	1.000000	1126.607178	0.003140	1560.339844	0.739215
N/A	12/19/2016	21:03:18.572	0.057829	9038.232011	1.042808	0.445330	190.210571	1.010929	0.025840	143.554130	0.012812	0.823671	2.098848	7.163551	86.117645	4.901961	-5.098039	1.000000	1126.451050	0.003343	1553.261597	0.738961
N/A	12/19/2016	21:03:38.201	0.067238	9041.206356	1.043196	0.447785	190.221283	1.010979	0.028254	143.663775	0.013026	0.823417	2.098827	7.163465	86.823532	4.862745	-5.098039	1.000000	1126.555054	0.003230	2143.458252	0.738770
N/A	12/19/2016	21:03:57.853	0.060535	9060.002158	1.041525	0.450136	190.194504	1.011064	0.028811	144.402589	0.012619	0.822933	2.098907	7.162859	87.529411	4.823529	-5.058824	1.000000	1126.490356	0.003283	1883.904053	0.738894
N/A	12/19/2016	21:04:17.449	0.061014	9018.378577	1.040275	0.450226	190.237350	1.011030	0.026628	144.027129	0.012711	0.822567	2.096454	7.162073	86.823532	4.862745	-5.058824	1.000000	1126.491211	0.003275	1310.140747	0.738643
N/A	12/19/2016	21:04:37.073	0.061898	9026.989589	1.042913	0.450981	190.221283	1.010979	0.026936	144.255135	0.012805	0.822102	2.095100	7.161085	86.823532	4.862745	-5.058824	1.000000	1126.450806	0.003295	1691.861450	0.738377
N/A	12/19/2016	21:04:56.690	0.061382	9035.520020	1.041925	0.444988	190.280182	1.010929	0.025820	146.903856	0.012715	0.821447	2.098917	7.161869	86.117645	4.901961	-5.058824	1.000000	1126.531006	0.003157	1678.814575	0.738819
N/A	12/19/2016	21:05:16.315	0.064876	9036.527330	1.040761	0.447645	190.264114	1.011098	0.028391	143.927132	0.012762	0.822325	2.095784	7.160151	87.529411	4.823529	-5.058824	1.000000	1126.521729	0.003221	1271.685303	0.738493
N/A	12/19/2016	21:05:35.939	2.883831	4112.605948	0.691098	4.512196	190.264114	1.011013	2.218813	648.864285	0.078618	1.697086	2.096285	7.160183	86.823532	4.901961	-5.058824	1.000000	1126.563110	0.004123	11.788834	0.715612
N/A	12/19/2016	21:05:55.562	0.058538	9031.497397	1.044062	0.446377	190.280182	1.011013	0.027049	145.160378	0.012921	0.823655	2.093301	7.158487	86.823532	4.901961	-5.058824	1.000000	1126.628784	0.003335	11.780663	0.738215
N/A	12/19/2016	21:06:15.191	0.066989	9035.505339	1.043648	0.436112	190.280182	1.011064	0.028592	145.482119	0.012875	0.823668	2.097059	7.160255	86.117645	4.901961	-5.058824	1.000000	1126.476074	0.003128	1334.676758	0.738769
N/A	12/19/2016	21:06:34.808	0.062515	9023.890397	1.043181	0.445069	190.253418	1.011030	0.028318	144.734893	0.012858	0.824029	2.097926	7.159834	87.529411	4.784314	-5.058824	1.000000	1126.620605	0.003278	1518.803467	0.738890
N/A	12/19/2016	21:06:54.432	0.061903	9030.844830	1.041251	0.447593	190.269470	1.011098	0.028354	143.462496	0.012666	0.823247	2.092618	7.157637	87.529411	4.784314	-5.058824	1.000000	1126.492798	0.003293	1818.495117	0.737785
N/A	12/19/2016	21:07:14.056	0.058133	9080.488431	1.042127	0.457512	190.242706	1.011047	0.027458	146.531897	0.012914	0.823968	2.090748	7.156536	86.823532	4.823529	-5.058824	1.000000	1126.644775	0.003422	1371.352661	0.738423
N/A	12/19/2016	21:07:33.686	0.501250	4268.337560	1.053230	0.526783	190.248062	1.011098	1.909588	604.062079	0.087962	1.524928	2.094674	7.158363	87.529411	4.784314	-5.058824	1.000000	1126.454956	0.002596	12.678781	0.700066
N/A	12/19/2016	21:07:53.305	0.056918	9054.242616	1.042438	0.451168	190.258759	1.011030	0.027981	144.884923	0.012776	0.825148	2.092329	7.156689	87.529411	4.823529	-5.058824	1.000000	1126.560425	0.003332	12.525021	0.738863
N/A	12/19/2016	21:08:12.929	0.064440	9122.547005	1.044321	0.441254	190.237350	1.010929	0.029232	146.644033	0.012837	0.825666	2.089334	7.155373	86.823532	4.862745	-5.058824	1.000000	1126.603149	0.003306	1293.951904	0.738157
N/A	12/19/2016	21:08:32.578	0.063991	9043.548094	1.041294	0.445103	190.274826	1.011030	0.026455	146.335141	0.012729	0.823339	2.092796	7.156487	87.529411	4.784314	-5.058824	1.000000	1126.580811	0.003305	1246.631836	0.738274
N/A	12/19/2016	21:08:52.183	0.057307	9016.757168	1.040515	0.443531	190.258759	1.010996	0.028115	143.929140	0.012811	0.824979	2.095775	7.157463	86.823532	4.862745	-5.058824	1.000000	1126.471680	0.003167	2155.929443	0.738791
N/A	12/19/2016	21:09:11.800	0.060418	9075.973309	1.040988	0.452815	190.248062	1.011115	0.029122	145.895207	0.012857	0.824797	2.098049	7.158148	87.529411	4.784314	-5.058824	1.000000	1126.522827	0.003285	1327.372070	0.739102
N/A	12/19/2016	21:09:31.474	0.063999	9055.052023	1.043600	0.440203	190.274826	1.011064	0.027722	145.224541	0.012795	0.827241	2.100095	7.158215	87.529411	4.784314	-5.058824	1.000000	1126.477905	0.003262	2010.429321	0.739252
N/A	12/19/2016	21:09:51.047	0.060711	9080.702315	1.042522	0.443546	190.269470	1.011030	0.029380	146.907448	0.012704	0.826567	2.090645	7.154163	87.529411	4.784314	-5.058824	1.000000	1126.639038	0.003325	1194.556763	0.738830
N/A	12/19/2016	21:10:10.670	0.064001	9037.115019	1.043014	0.446829	190.248062	1.011030	0.029546	144.958298	0.012761	0.826359	2.092339	7.154734	87.529411	4.823529	-5.058824	1.000000	1126.484375	0.003301	1323.595703	0.738855
N/A	12/19/2016	21:10:30.352	0.064707	9036.720745	1.043063	0.460897	190.264114	1.011030	0.027087	144.581918	0.012749	0.826474	2.096070	7.156439	87.529411	4.823529	-5.058824	1.000000	1126.697144	0.003292	1937.907471	0.739063
N/A	12/19/2016	21:10:49.918	0.059238	9004.863646	1.041724	0.429893	190.258759	1.011098	0.027053	143.547466	0.012802	0.826661	2.097739	7.156673	87.529411	4.784314	-5.058824	1.000000	1126.544922	0.003338	1721.708008	0.739340
N/A	12/19/2016	21:11:09.550	0.057780	9045.856963	1.039811	0.448904	190.253418	1.011064	0.029139	144.704598	0.012719	0.827455	2.091522	7.154320	87.529411	4.784314	-5.058824	1.000000	1126.597412	0.003178	1810.384399	0.738546
N/A	12/19/2016	21:11:29.165	0.055026	9060.628853	1.043070	0.437294	190.242706	1.011047	0.029650	145.535898	0.012663	0.828251	2.093172	7.154633	86.823532	4.901961	-5.058824	1.000000	1126.599121	0.003242	1471.588623	0.739059
N/A	12/19/2016	21:11:48.789	0.064388	9061.926168	1.042280	0.458314	190.199860	1.011030	0.028597	144.500116	0.012732	0.827092	2.092894	7.154734	86.823532	4.901961	-5.058824	1.000000	1126.490112	0.003183	1511.922363	0.739035
N/A	12/19/2016	21:12:08.412	0.058096	9091.405694	1.046087	0.425280	190.253418	1.010996	0.029263	144.418583	0.012900	0.826291	2.089157	7.153046	86.823532	4.862745	-5.058824	1.000000	1126.588989	0.003303	1712.704712	0.738454
N/A	12/19/2016	21:12:28.069	0.068418	9144.749511	1.050373	0.431236	190.231995	1.011030	0.027549	143.561413	0.013009	0.827734	2.086189	7.152084	87.529411	4.823529	-5.058824	1.000000	1126.455811	0.003225	1268.931885	0.738291
N/A	12/19/2016	21:12:47.659	0.064041	9092.130582	1.047163	0.440349	190.205215	1.010996	0.027817	145.967263	0.013089	0.825357	2.087465	7.152636	86.823532	4.862745	-5.058824	1.000000	1126.562622	0.003271	1618.451904	0.738732
N/A	12/19/2016	21:13:07.317	0.063724	9044.284053	1.044331	0.450242	190.215927	1.011098	0.027539	145.330773	0.012768	0.826253	2.091209	7.154142	87.529411	4.823529	-5.058824	1.000000	1126.654663	0.003387	2018.118896	0.739407
N/A	12/19/2016	21:13:26.908	0.066779	9083.625656	1.040070	0.441045	190.253418	1.011064	0.027810	144.304982	0.012668	0.825950	2.091845	7.153944	87.529411	4.784314	-5.058824	1.000000	1126.621582	0.003277	1403.458374	0.739013
N/A	12/19/2016	21:13:46.558	0.072699	9076.868271	1.044953	0.439672	190.253418	1.011013	0.028733	144.865650	0.012699	0.825775	2.090118	7.153095	87.529411	4.784314	-5.058824	1.000000	1126.551147	0.003240	1636.163330	0.739468
N/A	12/19/2016	21:14:06.155	0.058594	9078.180672	1.047375	0.443002	190.253418	1.011098	0.027172	145.439924	0.012809	0.827265	2.088856	7.152664	86.823532	4.901961	-5.058824	1.000000	1126.584351	0.003271	1324.130005	0.738750
N/A	12/19/2016	21:14:25.798	0.067133	9041.335733	1.043574	0.441124	190.226639	1.011115	0.027485	143.693272	0.012866	0.828321	2.090521	7.153790	87.529411	4.823529	-5.058824	1.000000	1126.491577	0.003280	1812.721680	0.739107
N/A	12/19/2016	21:14:45.402	0.063050	9084.188041	1.044856	0.444781	190.248062	1.011115	0.027123	144.926482	0.012793	0.828238	2.088829	7.152939	86.823532	4.901961	-5.058824	1.000000	1126.652100	0.003204	1565.783447	0.738538
N/A	12/19/2016	21:15:05.026	0.056187	9049.056391	1.044893	0.464740	190.264114	1.011098	0.027908	144.828376	0.012889	0.824531	2.096314	7.155975	87.529411	4.784314	-5.058824	1.000000	1126.588135	0.003273	1771.173950	0.739326
N/A	12/19/2016	21:15:24.683	0.075639	9076.092646	1.042290	0.458153	190.248062	1.011115	0.027330	146.388451	0.012592	0.827899	2.090343	7.153379	87.529411	4.823529	-5.058824	1.000000	1126.539673	0.003279	1720.103882	0.738635
N/A	12/19/2016	21:15:44.274	0.065065	9046.285199	1.042103	0.441114	190.231995	1.011132	0.026689	145.711336	0.012664	0.827726	2.091288	7.153948	86.823532	4.862745	-5.058824	1.000000	1126.531128	0.003218	1277.726929	0.738898
N/A	12/19/2016	21:16:03.897	0.062438	9085.301466	1.043624	0.459544	190.274826	1.011132	0.026471	146.419594	0.012613	0.826041	2.089900	7.153439	87.529411	4.784314	-5.058824	1.000000	1126.687988	0.003330	1724.556152	0.738451
N/A	12/19/2016	21:16:23.521	0.061503	9036.648300	1.041778	0.454662	190.301605	1.011165	0.026863	144.404667	0.012662	0.827263	2.091732	7.153852	86.823532	4.901961	-5.058824	1.000000	1126.503784	0.003261	1963.277466	0.739050
N/A	12/19/2016	21:16:43.152	0.066841	9083.119340	1.047252	0.435642	190.253418	1.011132	0.026940	145.162111	0.012736	0.826355	2.088561	7.153095	87.529411	4.784314	-5.058824	1.000000	1126.560059	0.003281	1630.697510	0.738453
N/A	12/19/2016	21:17:02.769	0.065614	9084.812601	1.041952	0.442548	190.194504	1.011115	0.026245	146.013782	0.012879	0.827346	2.090331	7.153706	87.529411	4.862745	-5.058824	1.000000	1126.528687	0.003332	1344.524048	0.738769
N/A	12/19/2016	21:17:22.393	0.064320	9073.250111	1.044702	0.450703	190.199860	1.011148	0.026246	143.403283	0.012688	0.827954	2.089372	7.153208	86.823532	4.901961	-5.058824	1.000000	1126.556274	0.003168	1343.626099	0.738570
N/A	12/19/2016	21:17:42.016	0.068975	9078.875906	1.043566	0.436777	190.242706	1.011233	0.026985	145.977503	0.012849	0.827160	2.097448	7.156649	87.529411	4.784314	-5.058824	1.000000	1126.574097	0.003265	1419.499390	0.739389
N/A	12/19/2016	21:18:01.648	0.078654	9092.261012	1.041472	0.451480	190.194504	1.011081	0.025706	147.084773	0.012573	0.827476	2.092516	7.154469	86.823532	4.901961	-5.058824	1.000000	1126.594116	0.003282	1707.118286	0.738955
N/A	12/19/2016	21:18:21.296	0.068142	9166.011957	1.051495	0.434137	190.181122	1.011102	0.027423	145.329118	0.013028	0.827519	2.086654	7.152597	87.529411	4.823529	-5.058824	1.000000	1126.517212	0.003173	1098.182983	0.738289
N/A	12/19/2016	21:18:40.897	0.070192	9078.802551	1.043545	0.440317	190.096329	1.011200	0.027019	145.996355	0.012742	0.827687	2.090306	7.154289	86.117645	4.901961	-5.058824	1.000000	1126.631470	0.003172	1902.014893	0.738718
N/A	12/19/2016	21:19:00.511	0.069345	9124.061356	1.045332	0.438888	190.221283	1.011199	0.026377	145.999367	0.012700	0.827325	2.087730	7.152903	86.823532	4.901961	-5.058824	1.000000	1126.483154	0.003236	1808.207764	0.738370
N/A	12/19/2016	21:19:20.143	0.064761	9075.554373	1.045020	0.459823	190.226639	1.011165	0.026500	145.014328	0.012771	0.827633	2.091823	7.155087	87.529411	4.823529	-5.058824	1.000000	1126.512695	0.003251	1970.909546	0.738935
N/A	12/19/2016	21:19:39.758	0.069879	9084.707990	1.043305	0.447483	190.210571	1.011165	0.025907	144.287659	0.012688	0.828143	2.092462	7.155022	87.529411	4.823529	-5.058824	1.000000	1126.660400	0.003309	1806.746094	0.738941
N/A	12/19/2016	21:19:59.382	0.063441	9026.979550	1.042938	0.442244	190.257431	1.011214	0.025774	145.016937	0.012706	0.826905	2.092285	7.155041	86.823532	4.901961	-5.058824	1.000000	1126.586060	0.003371	1600.865234	0.738707
N/A	12/19/2016	21:20:19.005	0.071002	9026.125861	1.041129	0.455148	190.271561	1.011075	0.025746	145.153601	0.012703	0.826880	2.092863	7.155085	86.117645	4.901961	-5.058824	1.000000	1126.610718	0.003328	1624.553711	0.738698
N/A	12/19/2016	21:20:38.629	0.065743	9050.381924	1.042760	0.449895	190.301605	1.011132	0.026551	144.355821	0.012629	0.826361	2.099620	7.158077	86.823532	4.862745	-5.058824	1.000000	1126.502563	0.003303	1432.840698	0.739312
N/A	12/19/2016	21:20:58.286	0.056064	9072.464595	1.042259	0.442721	190.301605	1.011148	0.024843	145.762699	0.012657	0.828307	2.100762	7.158150	87.529411	4.823529	-5.058824	1.000000	1126.555542	0.003316	1604.513306	0.739111
N/A	12/19/2016	21:21:17.878	0.066280	9055.842116	1.041734	0.447583	190.264114	1.011216	0.025358	144.239251	0.012655	0.827337	2.091286	7.154711	87.529411	4.784314	-5.058824	1.000000	1126.586914	0.003259	1592.149536	0.738379
N/A	12/19/2016	21:21:37.535	0.068760	9055.117367	1.043715	0.437638	190.189148	1.011132	0.024438	144.213397	0.012754	0.826835	2.094774	7.156652	87.529411	4.823529	-5.058824	1.000000	1126.529297	0.003377	1727.694824	0.738845
N/A	12/19/2016	21:21:57.133	0.067998	9057.293450	1.040046	0.444058	190.199860	1.011182	0.026994	145.906372	0.012967	0.827115	2.096852	7.157749	87.529411	4.784314	-5.058824	1.000000	1126.627686	0.003333	1331.361572	0.738926
N/A	12/19/2016	21:22:16.775	0.069514	9073.605408	1.043878	0.432401	190.210571	1.011199	0.024000	145.637494	0.012823	0.827488	2.092360	7.155884	87.529411	4.901961	-5.058824	1.000000	1126.592041	0.003335	1336.980591	0.738574
N/A	12/19/2016	21:22:36.405	0.067830	9045.015300	1.041396	0.450796	190.199860	1.011199	0.024985	142.569333	0.012979	0.827679	2.095789	7.157417	86.823532	4.862745	-5.058824	1.000000	1126.511475	0.003232	1555.465942	0.739459
N/A	12/19/2016	21:22:55.996	0.069114	9023.756147	1.040838	0.441907	190.226639	1.011165	0.025228	144.252026	0.012719	0.828887	2.094604	7.156866	86.823532	4.901961	-5.058824	1.000000	1126.491821	0.003253	1773.565063	0.739103
N/A	12/19/2016	21:23:15.747	0.065253	9032.721895	1.040811	0.449743	190.226898	1.011166	0.024861	144.819215	0.012412	0.827831	2.093567	7.156723	87.529411	4.784314	-5.058824	1.000000	1126.578247	0.003350	1514.862305	0.738913
N/A	12/19/2016	21:23:35.276	0.071731	9042.205499	1.042687	0.446780	190.265900	1.011182	0.024691	143.584796	0.012624	0.828527	2.095720	7.157484	87.529411	4.823529	-5.058824	1.000000	1126.563599	0.003219	1396.260620	0.739077
N/A	12/19/2016	21:23:54.877	0.074791	9019.984818	1.041893	0.450808	190.301605	1.011199	0.024288	145.282561	0.012673	0.827525	2.092543	7.155720	87.529411	4.784314	-5.058824	1.000000	1126.487549	0.003224	1247.832031	0.738653
N/A	12/19/2016	21:24:14.517	0.064844	9058.773695	1.045242	0.441803	190.285538	1.011199	0.024293	145.612947	0.012686	0.829751	2.100095	7.159109	87.529411	4.862745	-5.058824	1.000000	1126.568970	0.003194	1458.968506	0.739770
N/A	12/19/2016	21:24:34.141	0.072471	9042.312589	1.041912	0.450710	190.269470	1.011216	0.024222	145.085940	0.012576	0.828060	2.097636	7.158363	86.823532	4.862745	-5.058824	1.000000	1126.674194	0.003311	1746.011475	0.739437
N/A	12/19/2016	21:24:53.810	0.071089	9049.473297	1.043571	0.436898	190.216721	1.011279	0.023828	144.731728	0.012689	0.828287	2.090488	7.155695	87.529411	4.823529	-5.058824	1.000000	1126.580933	0.003342	1369.336426	0.738489
N/A	12/19/2016	21:25:13.363	0.073868	9052.203735	1.042125	0.452034	190.158508	1.011164	0.024148	146.899133	0.012904	0.826832	2.095575	7.158024	87.529411	4.784314	-5.058824	1.000000	1126.502319	0.003149	1473.945435	0.739066
N/A	12/19/2016	21:25:33.020	0.071309	9032.344419	1.044712	0.450063	190.191284	1.011246	0.024764	143.399517	0.012810	0.828934	2.095200	7.157934	87.529411	4.823529	-5.058824	1.000000	1126.525879	0.003200	1367.662720	0.739030
N/A	12/19/2016	21:25:52.644	0.070153	9039.419628	1.040078	0.442157	190.164154	1.011182	0.024298	145.255476	0.012804	0.827054	2.093000	7.157242	86.823532	4.862745	-5.058824	1.000000	1126.689575	0.003286	1421.242798	0.738394
N/A	12/19/2016	21:26:12.259	0.066636	9055.834531	1.039715	0.459326	190.186203	1.011246	0.024355	146.807414	0.012759	0.826312	2.090864	7.156538	86.823532	4.862745	-5.058824	1.000000	1126.507690	0.003249	1723.351074	0.738708
N/A	12/19/2016	21:26:31.884	0.074033	9106.917478	1.046563	0.446712	190.183792	1.011284	0.023778	145.488062	0.012784	0.828300	2.088967	7.155922	87.529411	4.823529	-5.058824	1.000000	1126.638428	0.003351	1791.002197	0.738911
